exercise_name,muscle,GIF_link
Behind the back barbell shrug reverse barbell shrug,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2023/03/Behind-The-Back-Barbell-Shrug-Reverse-Barbell-Shrug.gif
Dumbbell incline shrug,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Incline-Shrug.gif
Dumbbell decline shrug,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Decline-Shrug.gif
Lever shrug,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lever-Shrug.gif
Rear delt machine flys,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/Rear-Delt-Machine-Flys.gif
Lever gripless shrug,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/06/Lever-Gripless-Shrug.gif
Cable rear delt fly,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-rear-delt-fly.gif
Bent over lateral raise,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bent-Over-Lateral-Raise.gif
Cable upright row,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Upright-Row.gif
Face pull,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/Face-Pull.gif
Half kneeling high cable row rope,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Half-Kneeling-High-Cable-Row-Rope.gif
Dumbbell raise,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Raise.gif
Dumbbell upright row,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Upright-Row.gif
Bodyweight military press,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Bodyweight-Military-Press.gif
Kneeling high pulley row,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kneeling-High-Pulley-Row.gif
Barbell upright row,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Upright-Row.gif
Band pull apart,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/06/Band-pull-apart.gif
Bent over reverse cable fly,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/bent-over-reverse-cable-fly.gif
Bent over barbell reverse raise,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Bent-Over-Barbell-Reverse-Raise.gif
Barbell rear delt raise,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Rear-Delt-Raise.gif
Smith machine shrug,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/10/smith-machine-shrug.gif
Dumbbell reverse fly,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Reverse-Fly.gif
Incline dumbbell y raise,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/10/Incline-Dumbbell-Y-Raise.gif
Dumbbell incline t raise,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Incline-T-Raise.gif
Swimming,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/05/Swimming.gif
Bent over rear delt fly gymstick,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/05/Bent-Over-Rear-Delt-Fly-Gymstick.gif
Scapular protraction and retraction,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/10/Scapular-Protraction-and-Retraction.gif
Cross cable face pull,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/04/Cross-Cable-Face-Pull.gif
Elbow reverse push up,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/08/Elbow-Reverse-Push-Up.gif
Scapula dips,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/09/Scapula-Dips.gif
Push up plus,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/06/Push-Up-Plus.gif
Seated ballerina,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Seated-Ballerina.gif
Seated scapular retraction exercise,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Seated-Scapular-Retraction-Exercise.gif
Roll rhomboids,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Roll-Rhomboids.gif
Foam roller upper back,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Foam-Roller-Upper-Back.gif
Scapula pull up,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/01/Scapula-Pull-up.gif
Serratus wall slide with foam roller,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Serratus-Wall-Slide-With-Foam-Roller.gif
Dip shrugs,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dip-Shrugs.gif
Wide grip barbell bent over row plus,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2023/02/Wide-Grip-Barbell-Bent-Over-Row-Plus.gif
Wide grip alternate barbell bent over row plus,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2023/02/Wide-Grip-Alternate-Barbell-Bent-Over-Row-Plus.gif
One arm dumbbell upright row,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/12/One-Arm-Dumbbell-Upright-Row.gif
Cable y raise,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/12/cable-y-raise.gif
Barbell uprightrow,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2021/02/barbell-uprightrow.gif
Resistance band bent over rear delt fly,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2023/01/Resistance-Band-Bent-Over-Rear-Delt-Fly.gif
Resistance band pull apart,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/12/Resistance-Band-Pull-Apart.gif
Standing single arm upright row,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-Single-Arm-Upright-Row.gif
Face pull,Trapezius,https://fitnessprogramer.com/wp-content/uploads/2022/05/Face-pull.gif
Medicine ball overhead throw,Triceps,https://fitnessprogramer.com/wp-content/uploads/2023/09/Medicine-Ball-Overhead-Throw.gif
One arm triceps pushdown,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/11/One-arm-triceps-pushdown.gif
Dumbbell kickback,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Kickback.gif
One arm reverse push down,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/One-Arm-Reverse-Push-Down.gif
Pushdown,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/Pushdown.gif
Bench dips,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bench-Dips.gif
Triceps dips,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/Triceps-Dips.gif
One arm lying triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/One-Arm-Lying-Triceps-Extension.gif
Cable rope overhead triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-Rope-Overhead-Triceps-Extension.gif
Lever overhand triceps dip,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lever-Overhand-Triceps-Dip.gif
Barbell triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Triceps-Extension.gif
Cable tricep kickback,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Tricep-Kickback.gif
Triceps dips on floors,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/Triceps-dips-on-floors.gif
Dumbbell seated front and back tate press,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Seated-Front-and-Back-Tate-Press.gif
Kneeling cable extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kneeling-Cable-Extension.gif
Cable rear drive,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Cable-Rear-Drive.gif
Narrow grip wall push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Narrow-Grip-Wall-Push-Up.gif
Shoulder stretch behind back,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/Shoulder-Stretch-Behind-Back.gif
Body ups,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Body-Ups.gif
Wall push ups,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/Wall-Push-ups.gif
Cable lying triceps extensions,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-Lying-Triceps-Extensions.gif
Chair dips,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/CHAIR-DIPS.gif
Seated one arm dumbbell triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-One-Arm-Dumbbell-Triceps-Extension.gif
Seated dumbbell triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-Dumbbell-Triceps-Extension.gif
Lever tricep extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lever-Tricep-Extension.gif
Triceps dips on floor,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/Triceps-Dips-on-Floor.gif
Parallel bar dip,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/04/parallel-bar-dip.gif
Dumbbell skull crusher,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Skull-Crusher.gif
Dumbbell incline two arm extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Incline-Two-Arm-Extension.gif
One arm pronated dumbbell triceps extension ,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/One-Arm-Pronated-Dumbbell-Triceps-Extension-.gif
Seated ez bar overhead triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-EZ-Bar-Overhead-Triceps-Extension.gif
Cable incline triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Cable-Incline-Triceps-Extension.gif
Reverse push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Reverse-Push-up.gif
Cable side triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Cable-Side-Triceps-Extension.gif
Ez barbell incline triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/08/EZ-Barbell-Incline-Triceps-Extension.gif
High pulley overhead tricep extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/High-Pulley-Overhead-Tricep-Extension.gif
Rope pushdown,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Rope-Pushdown.gif
Reverse grip pushdown,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Reverse-Grip-Pushdown.gif
Cross arm push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Cross-Arm-Push-up.gif
Cable concentration extension on knee,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Cable-Concentration-Extension-on-knee.gif
Close grip dumbbell press,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/10/Close-Grip-Dumbbell-Press.gif
Single dumbbell close grip press,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/10/Single-Dumbbell-Close-grip-Press.gif
Knee push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/04/Knee-Push-Up.gif
Dips between chairs,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/04/Dips-Between-Chairs.gif
Cable one arm overhead triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Cable-One-Arm-Overhead-Triceps-Extension.gif
Standing barbell triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/06/Standing-Barbell-Triceps-Extension.gif
Impossible dips,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/01/Impossible-Dips.gif
Korean dips,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/01/Korean-Dips.gif
Straight bar dip,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/01/Straight-Bar-Dip.gif
Exercise ball supine triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/08/Exercise-Ball-Supine-Triceps-Extension.gif
Dumbbell decline one arm hammer press,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Dumbbell-Decline-One-Arm-Hammer-Press.gif
Triceps extension machine,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Triceps-Extension-Machine.gif
Triceps dip machine,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Triceps-Dip-Machine.gif
Single arm push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/09/Single-Arm-Push-up.gif
Wall supported handstand push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2023/07/wall-supported-handstand-push-up.gif
Stretch with towel,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/10/Stretch-With-Towel.gif
Decline close grip bench to skull crusher,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/01/Decline-Close-Grip-Bench-To-Skull-Crusher.gif
Barbell one arm floor press,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-One-Arm-Floor-Press.gif
Asisted triceps dips,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/11/Asisted-Triceps-Dips.gif
Reaction ball throw agility ball drill ,Triceps,https://fitnessprogramer.com/wp-content/uploads/2023/08/Reaction-Ball-Throw-Agility-Ball-Drill-.gif
Triceps stretch,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Triceps-Stretch.gif
Forearm push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Forearm-Push-up.gif
Ez bar bent arm pullover,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/EZ-Bar-Bent-Arm-Pullover.gif
Low cable tricep kickback,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/10/Low-Cable-Tricep-Kickback.gif
Band skull crusher,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Band-Skull-Crusher.gif
Band pushdown,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Band-Pushdown.gif
Decline dumbbell triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Decline-Dumbbell-Triceps-Extension.gif
Dumbbell tate press,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-Tate-Press.gif
Handstand push ups between benches,Triceps,https://fitnessprogramer.com/wp-content/uploads/2023/07/Handstand-Push-ups-Between-Benches.gif
Kipping handstand push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2023/07/kipping-handstand-push-up.gif
Bent over triceps kickback,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bent-Over-Triceps-Kickback.gif
Close grip bench press,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/Close-Grip-Bench-Press.gif
Dumbbell triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Triceps-Extension.gif
Diamond push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2021/02/Diamond-Push-up.gif
Triceps extension with resistance bands,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/07/Triceps-Extension-with-Resistance-Bands.gif
Alternating lying dumbbell triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Alternating-Lying-Dumbbell-Triceps-Extension.gif
Barbell reverse grip skullcrusher 1,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Reverse-Grip-Skullcrusher-1.gif
Barbell lying back of the head tricep extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Lying-Back-of-the-Head-Tricep-Extension.gif
Ez bar lying close grip triceps extension behind head,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/EZ-Bar-Lying-Close-Grip-Triceps-Extension-Behind-Head.gif
Kneeling cable triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Kneeling-Cable-Triceps-Extension.gif
Barbell reverse close grip bench press,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Reverse-Close-grip-Bench-Press.gif
Cable one arm high pulley overhead tricep extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-One-Arm-High-Pulley-Overhead-Tricep-Extension.gif
Cable crossover triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Crossover-Triceps-Extension.gif
Side one arm reverse pushdown,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Side-One-Arm-Reverse-Pushdown.gif
Bodyweight skull crushers,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Bodyweight-Skull-Crushers.gif
V bar pushdown,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/V-bar-Pushdown.gif
Cable rope lying on floor tricep extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Rope-Lying-on-Floor-Tricep-Extension.gif
Cable lying triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/02/Cable-Lying-Triceps-Extension.gif
Straddle planche,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/08/Straddle-planche.gif
Close grip knee push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/07/Close-Grip-Knee-Push-up.gif
Supine medicine ball chest throw exercise,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/06/Supine-Medicine-Ball-Chest-Throw-exercise.gif
Reverse dips,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/04/Reverse-Dips.gif
Planche push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/07/Planche-Push-Up.gif
Archer push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/07/Archer-Push-Up.gif
Ring dips,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/07/Ring-Dips.gif
Single arm raise push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/08/Single-Arm-Raise-Push-up.gif
Suspended push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/08/Suspended-Push-Up.gif
Close grip dumbbell push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/08/Close-grip-Dumbbell-Push-Up.gif
Medicine ball push up,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/08/Medicine-Ball-Push-Up.gif
Single arm push up on medicine ball,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/08/Single-Arm-Push-Up-on-Medicine-Ball.gif
Rear drive,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/05/Rear-Drive.gif
Standing triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/05/Standing-Triceps-Extension.gif
Banded triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2020/05/Banded-Triceps-Extension.gif
Overhead triceps extension,Triceps,https://fitnessprogramer.com/wp-content/uploads/2022/05/Overhead-Triceps-Extension.gif
